timestamp,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Asthma,COPD,Lung Cancer,Pneumonia & Bronchitis,Reduced Lung Function in Children,Heart Attacks,Hypertension,Strokes,Arrhythmia,Alzheimer’s & Dementia,Parkinson’s Disease,Cognitive Impairment in Children,Low Birth Weight,Preterm Births,Sudden Infant Death Syndrome (SIDS),Bladder Cancer,Diabetes,Eye & Skin Irritation
03/02/2024 23:00,3,620.84,0.02,14.91,26.11,10.61,30.79,39.13,3.89,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04/02/2024 0:00,3,707.63,0.06,18.85,20.74,12.28,35.76,44.81,4.62,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04/02/2024 1:00,3,854.49,0.46,26.39,11.98,14.78,43.03,53.35,5.64,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
04/02/2024 2:00,4,1388.55,11.85,38.73,1.33,23.37,65.6,80.11,10.39,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 3:00,5,1842.5,33.53,43.18,2.55,34.81,83.83,101.95,14.19,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 4:00,3,767.71,12.18,36.67,14.13,62.94,41.33,52.13,5.19,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 5:00,3,560.76,9.16,28.1,27.54,58.17,31.88,41.64,3.74,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
04/02/2024 6:00,3,460.62,6.37,21.25,46.49,47.68,26.89,35.76,2.79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 7:00,3,410.56,4.08,14.39,83.68,38.15,26.31,33.31,1.92,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 8:00,3,393.87,2.21,10.97,104.43,29.56,28.18,34.63,1.39,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 9:00,3,373.84,1.76,9.34,101.57,23.37,27.15,33.56,1.14,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 10:00,3,383.85,2.82,13.37,82.97,29.8,27.68,35.49,1.68,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 11:00,3,413.89,3.74,18.51,60.08,34.33,27.82,37.03,2.37,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 12:00,3,453.95,2.77,24.68,40.77,32.9,27.65,37.03,2.82,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
04/02/2024 13:00,3,594.14,0.61,33.59,19.67,23.6,31.03,41.25,4.69,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
04/02/2024 14:00,3,781.06,1.34,37.36,8.23,19.55,38.55,50.26,7.22,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 15:00,3,907.9,2.15,37.7,5.19,20.5,46.29,59.45,8.11,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 16:00,4,1041.41,2.99,37.36,4.07,20.5,54.31,69.09,8.36,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 17:00,4,1268.39,5.09,39.41,2.12,21.7,65.97,82.74,10.01,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 18:00,4,1348.5,7.38,40.78,1.1,21.22,69.42,86.65,10.13,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 19:00,4,1201.63,6.87,40.44,1.02,18.12,61.75,76.88,7.92,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 20:00,4,1121.52,4.97,40.1,1.52,19.31,59.1,73.16,8.36,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 21:00,4,1121.52,2.99,39.07,2.62,22.41,62.09,76.14,9.88,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 22:00,4,1214.98,3.07,40.1,2.08,24.56,67.54,81.72,11.15,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
04/02/2024 23:00,5,1401.9,6.2,40.78,0.53,25.99,76.85,91.44,11.02,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 0:00,5,1602.17,13.3,38.73,0.04,26.94,88.4,103.56,10.39,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 1:00,5,1842.5,24.81,35.99,0,28.13,99.57,115.63,9.75,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 2:00,5,2483.37,52.3,35.64,0.08,36.24,126.09,146.29,13.68,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 3:00,5,3257.75,92.09,37.01,1.34,45.3,152.78,178.85,18.24,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 4:00,4,1014.71,28.39,36.33,15.02,81.06,58.95,73.72,6.02,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 5:00,3,674.25,15.65,30.16,34.69,71.53,42.87,56.52,4.88,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
05/02/2024 6:00,3,534.06,9.39,25.02,60.08,62.94,37.56,50.2,3.67,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
05/02/2024 7:00,3,473.98,5.81,21.08,87.98,55.31,39.82,50.44,2.66,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
05/02/2024 8:00,3,447.27,3.91,17.65,105.86,46.73,42.47,52.09,2.03,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
05/02/2024 9:00,3,433.92,3.16,15.42,104.43,38.62,41.23,50.38,1.69,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
05/02/2024 10:00,3,453.95,4.19,18.85,83.68,41.48,40.3,50.13,2.25,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
05/02/2024 11:00,3,487.33,5.03,23.65,61.51,44.35,41.35,52.38,2.98,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
05/02/2024 12:00,3,520.71,3.32,29.82,43.63,40.53,44.79,56.19,3.2,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
05/02/2024 13:00,4,667.57,0.36,38.04,26.46,26.94,52.9,65.65,4.94,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 14:00,4,854.49,0.2,41.81,20.21,21.46,66.23,81.35,8.11,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 15:00,5,1001.36,0.13,42.84,21.99,22.89,79.83,97.23,9.75,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 16:00,5,1214.98,0.22,45.93,20.38,23.84,95.46,115.56,10.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 17:00,5,1522.06,0.91,54.15,11.8,26.23,115.23,138.35,12.92,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 18:00,5,1615.52,2.26,57.58,6.35,25.51,120.1,143.54,12.54,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 19:00,5,1401.9,1.68,55.52,6.97,20.5,107.37,127.94,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 20:00,5,1214.98,0.4,49.35,13.23,18.84,100.7,119.13,7.41,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 21:00,5,1174.93,0.08,43.87,19.49,20.03,103.63,121.87,7.73,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 22:00,5,1361.85,0.12,46.61,16.81,23.37,119.18,139.22,8.87,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
05/02/2024 23:00,5,1708.98,1.22,54.15,6.26,26.46,147.47,170.46,9.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 0:00,5,2136.23,8.72,56.21,0.19,27.42,180.99,206.21,9.12,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 1:00,5,2456.67,22.13,52.09,0,27.42,205.41,230.49,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 2:00,5,3017.43,50.51,47.98,0.15,35.76,229.07,256.84,12.41,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 3:00,5,3391.27,84.04,45.93,2.08,46.73,235.33,268.06,15.58,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 4:00,5,1054.76,27.49,56.21,25.39,125.89,125.08,144.53,1.17,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 5:00,5,867.84,17.21,46.61,50.78,100.14,106.27,125.4,1.99,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 6:00,5,720.98,8.49,33.59,89.41,73.43,93.25,112.98,1.73,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
06/02/2024 7:00,5,554.08,4.41,23.31,120.16,56.74,75.94,91.63,1.19,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
06/02/2024 8:00,4,473.98,3.13,17.48,128.75,44.82,63.02,75.59,0.84,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
06/02/2024 9:00,4,447.27,2.79,15.25,117.3,36.24,54.28,65.05,0.74,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
06/02/2024 10:00,4,467.3,3.21,17.48,103,37.19,51.92,62.11,1.22,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
06/02/2024 11:00,4,507.35,3.46,22.62,87.26,40.53,52.25,62.54,1.95,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
06/02/2024 12:00,4,540.73,2.15,28.79,70.1,38.62,51.79,62.07,2.34,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
06/02/2024 13:00,4,1028.06,1.42,58.95,26.82,27.66,65.33,78.29,8.23,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 14:00,5,1762.39,14.53,72.66,0.7,29.09,95.03,113.33,16.97,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 15:00,5,2296.45,27.72,69.23,0.02,35.29,125.43,148.82,20.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 16:00,5,2483.37,27.94,67.17,0.01,37.67,141.95,167.96,21.28,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 17:00,5,2643.59,27.94,65.8,0.01,40.05,155.57,183.95,22.8,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 18:00,5,2857.21,33.97,67.17,0,41.96,169.35,199.36,23.05,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 19:00,5,3044.13,43.36,69.92,0,38.15,181.58,211.43,17.73,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 20:00,5,3337.86,50.96,70.6,0,34.81,208.22,238.87,12.92,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
06/02/2024 21:00,5,3738.4,56.33,70.6,0,30.99,247.93,279.5,10.13,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
06/02/2024 22:00,5,3898.62,50.96,71.97,0,25.99,273.35,301.42,8.23,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
06/02/2024 23:00,5,3578.19,40.23,67.86,0,25.03,262.2,283.33,7.66,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
07/02/2024 0:00,5,3044.13,31.29,60.32,0,27.42,237.87,252.97,7.35,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 1:00,5,2643.59,30.4,54.15,0,34.33,226.69,240.95,6.71,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 2:00,5,2750.4,49.17,50.72,0.07,46.25,243.34,262.32,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 3:00,5,2910.61,72.42,51.41,1.13,59.13,259.81,283.89,7.28,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 4:00,5,2269.74,67.06,63.75,6.79,111.58,259.71,282.52,0.7,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 5:00,5,2510.07,71.53,80.88,16.63,135.42,288.08,313.42,2.28,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 6:00,5,2590.18,48.28,109.67,50.07,144.96,312.22,341.74,4.43,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 7:00,5,1068.12,14.75,59.63,98.71,118.26,147.71,167.24,0,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 8:00,5,734.33,5.87,35.99,144.48,84.88,109.98,128.18,0,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 9:00,5,560.76,3.24,23.99,160.22,61.04,79.7,96.03,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
07/02/2024 10:00,4,554.08,3.41,25.36,143.05,53.88,63.74,78.67,1.68,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
07/02/2024 11:00,4,634.19,3.97,32.22,115.87,52.93,59.23,73.91,3.99,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes
07/02/2024 12:00,4,667.57,3.21,40.1,76.53,47.21,52.75,65.88,4.88,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 13:00,4,1174.93,5.2,68.55,18.24,32.42,63.46,78.64,10.51,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 14:00,5,1949.31,30.85,65.8,0.02,31.95,94.2,114.7,17.99,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 15:00,5,2510.07,47.83,57.58,0,38.15,127.19,152.85,21.79,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 16:00,5,2590.18,45.6,52.78,0,41.01,140.38,168.24,25.08,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 17:00,5,2510.07,38.89,51.41,0,41.48,141.39,169.78,27.11,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 18:00,5,2403.26,36.66,52.09,0,40.05,137.53,165.42,26.6,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 19:00,5,2109.53,33.97,52.78,0,32.9,122.75,147.77,20.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 20:00,5,2002.72,32.63,50.04,0,27.66,120.43,143.91,15.45,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 21:00,5,2056.12,33.97,45.93,0,25.03,131.35,154.16,12.16,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 22:00,5,2136.23,34.42,42.84,0,22.17,143.13,164.3,9.63,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
07/02/2024 23:00,5,2002.72,29.5,38.73,0,20.27,138.18,-9999,8.99,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 0:00,5,1735.69,22.8,34.27,0,19.79,122.86,135.36,8.99,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
08/02/2024 1:00,5,1548.77,20.34,32.22,0.01,21.93,112.77,124.93,9.25,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
08/02/2024 2:00,5,1895.9,35.32,34.27,0.04,29.56,125.03,141.88,12.54,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
08/02/2024 3:00,5,2189.64,52.75,42.16,0.59,35.29,133.56,154.1,13.81,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 4:00,5,2136.23,50.07,54.15,10.46,46.25,132.04,152.69,15.2,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 5:00,5,2429.96,53.2,76.77,19.49,75.34,154.83,176.6,21.28,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 6:00,5,2563.48,46.94,108.3,44.35,129.7,194.57,217.45,21.79,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 7:00,5,1094.82,24.81,71.29,71.53,156.4,106.46,121.68,5.07,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 8:00,5,761.03,10.39,45.93,110.15,102.04,82.74,96.58,2.66,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 9:00,4,580.79,4.25,27.08,140.19,62.94,71.99,85.39,1.5,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
08/02/2024 10:00,5,660.9,2.93,26.39,161.65,51.02,90.37,105.44,2.75,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
08/02/2024 11:00,5,787.73,2.46,32.22,161.65,48.16,105.42,121.93,4.31,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes
08/02/2024 12:00,5,814.44,1.42,38.73,124.45,40.05,92.32,108.07,5,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 13:00,5,921.25,0.1,47.3,76.53,28.13,78.3,93.94,6.65,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 14:00,4,1108.17,0.01,52.09,41.48,22.89,73.73,90.55,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 15:00,4,1228.33,0.19,52.78,21.82,22.41,73.97,92.39,9.12,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 16:00,5,1401.9,2.4,52.09,7.87,23.13,81.12,102.58,10.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 17:00,5,1789.09,12.85,51.41,0.46,28.13,102.54,129.01,15.83,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 18:00,5,2136.23,27.05,49.35,0.01,32.9,121.19,151.43,20.77,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 19:00,5,2056.12,33.53,46.61,0,30.28,118.37,147.72,19.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 20:00,5,1869.2,31.74,41.47,0,24.32,111.94,138.87,13.93,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 21:00,5,1762.39,29.06,37.01,0,21.22,111.85,135.34,10.13,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
08/02/2024 22:00,5,1628.88,25.03,33.59,0,19.31,110.19,129.6,7.79,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
08/02/2024 23:00,5,1401.9,18.33,30.85,0.02,18.36,101.12,116.76,7.35,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 0:00,5,1201.63,13.08,29.13,0.07,18.12,92.13,105.13,7.41,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
09/02/2024 1:00,5,1148.22,10.73,32.22,0.16,20.98,85.84,97.68,7.66,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 2:00,5,1562.12,25.48,37.36,0.02,30.52,96.61,110.87,11.27,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 3:00,5,2082.82,52.3,43.18,0.11,43.39,110.17,127.48,14.06,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 4:00,5,2082.82,55.43,49.35,2.3,57.7,109.36,127.88,13.81,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 5:00,5,1842.5,43.36,51.41,11.62,58.17,100.9,120.27,14.19,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 6:00,4,1214.98,19.45,43.18,41.48,49.59,74.12,91.53,11.02,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 7:00,3,520.71,6.31,22.62,83.68,49.11,46.79,58.67,3.17,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 8:00,3,440.6,3.74,16.62,98.71,38.62,45.01,55.82,2.12,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 9:00,3,420.57,3.05,13.88,95.84,30.99,42.6,53.31,1.85,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 10:00,3,423.91,3.13,15.08,83.68,30.04,41.45,52.2,1.98,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 11:00,3,440.6,2.93,18.16,70.1,30.52,41.13,52.43,2.18,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 12:00,3,467.3,1.45,23.31,56.51,29.09,41.07,52.93,2.34,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/02/2024 13:00,3,594.14,0.1,31.19,41.13,22.17,44.3,57.64,4.12,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 14:00,4,774.38,0.03,37.7,30.76,21.22,51.54,67.19,7.41,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 15:00,4,907.9,0.05,41.13,26.46,24.08,59.46,77.43,9.88,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 16:00,4,934.6,0.02,37.36,29.33,22.89,62.27,81.57,10.01,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
09/02/2024 17:00,4,961.3,0.01,34.62,31.47,20.98,63.48,83.36,10.01,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 18:00,4,921.25,0.02,33.93,31.11,18.6,60.77,80.07,8.49,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 19:00,4,781.06,0.01,30.85,32.54,15.02,52.11,69.29,5.45,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
09/02/2024 20:00,3,600.81,0,21.42,40.41,11.21,44.32,59.6,3.55,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09/02/2024 21:00,3,500.68,0,14.22,47.21,9.42,40.6,55.19,3.01,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09/02/2024 22:00,3,500.68,0,12.68,47.92,10.01,41.59,56.12,3.29,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
